adc_id,adc_name,drug_status,antibody_name,antigen_id,antigen_name,payload_id,payload_name,payload_identity,payload_target,payload_mechanism,linker_name,activity_id,standard_type,is_potency_endpoint,relation,value_raw,value_numeric,units,is_molar_unit,cell_line,disease_model,source_url,source_html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002750,Half Maximal Inhibitory Concentration (IC50),1,=,7,7.0,pM,1,COLO 201 cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002763,Half Maximal Inhibitory Concentration (IC50),1,=,0.01,0.01,nM,1,WiDr cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002757,Half Maximal Inhibitory Concentration (IC50),1,=,0.01,0.01,nM,1,SW1463 cells,Rectal adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002752,Half Maximal Inhibitory Concentration (IC50),1,=,0.01,0.01,nM,1,RKO cells,Colon carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002727,Half Maximal Inhibitory Concentration (IC50),1,=,0.01,0.01,nM,1,NCI-H441 cells,Lung papillary adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002759,Half Maximal Inhibitory Concentration (IC50),1,=,0.02,0.02,nM,1,COLO 320DM cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002754,Half Maximal Inhibitory Concentration (IC50),1,=,0.02,0.02,nM,1,COLO 205 cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002739,Half Maximal Inhibitory Concentration (IC50),1,=,0.02,0.02,nM,1,SW900 cells,Lung squamous cell carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002735,Half Maximal Inhibitory Concentration (IC50),1,=,0.02,0.02,nM,1,NCI-H820 cells,Lung papillary adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002733,Half Maximal Inhibitory Concentration (IC50),1,=,0.02,0.02,nM,1,KP-4 cells,Pancreatic carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002731,Half Maximal Inhibitory Concentration (IC50),1,=,0.02,0.02,nM,1,M059J cells,Glioblastoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002725,Half Maximal Inhibitory Concentration (IC50),1,=,0.02,0.02,nM,1,Hs 746.T cells,Gastric adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002743,Half Maximal Inhibitory Concentration (IC50),1,=,0.03,0.03,nM,1,SW1116 cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002774,Half Maximal Inhibitory Concentration (IC50),1,=,0.04,0.04,nM,1,SF539 cells,Gliosarcoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002760,Half Maximal Inhibitory Concentration (IC50),1,=,0.04,0.04,nM,1,COLO 320HSR cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002758,Half Maximal Inhibitory Concentration (IC50),1,=,0.04,0.04,nM,1,LS1034 cells,Cecum adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002738,Half Maximal Inhibitory Concentration (IC50),1,=,0.04,0.04,nM,1,NCI-H226 cells,Pleural epithelioid mesothelioma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002745,Half Maximal Inhibitory Concentration (IC50),1,=,0.07,0.07,nM,1,LoVo cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002736,Half Maximal Inhibitory Concentration (IC50),1,=,0.07,0.07,nM,1,NCI-H1573 cells,Lung adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002755,Half Maximal Inhibitory Concentration (IC50),1,=,0.1,0.1,nM,1,T84 cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002729,Half Maximal Inhibitory Concentration (IC50),1,=,0.1,0.1,nM,1,A-549 cells,Lung adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002728,Half Maximal Inhibitory Concentration (IC50),1,=,0.1,0.1,nM,1,BT-20 cells,Invasive breast carcinoma of no special type,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002726,Half Maximal Inhibitory Concentration (IC50),1,=,0.1,0.1,nM,1,EBC-1 cells,Lung squamous cell carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002741,Half Maximal Inhibitory Concentration (IC50),1,=,0.17,0.17,nM,1,SK-MES-1 cells,Lung squamous cell carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002732,Half Maximal Inhibitory Concentration (IC50),1,=,0.2,0.2,nM,1,U-118MG cells,Astrocytoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002730,Half Maximal Inhibitory Concentration (IC50),1,=,0.21,0.21,nM,1,U-87MG cells,Glioblastoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002737,Half Maximal Inhibitory Concentration (IC50),1,=,0.4,0.4,nM,1,NCI-H1650 cells,Lung adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002742,Half Maximal Inhibitory Concentration (IC50),1,=,0.7,0.7,nM,1,NCI-H1703 cells,Lung squamous cell carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002776,Half Maximal Inhibitory Concentration (IC50),1,=,0.97,0.97,nM,1,CHLA-03-AA cells,Anaplastic astrocytoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002770,Half Maximal Inhibitory Concentration (IC50),1,=,2.45,2.45,nM,1,PFSK-1 cells,Primitive neuroectodermal tumor,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002762,Half Maximal Inhibitory Concentration (IC50),1,=,26,26.0,nM,1,SW480 cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002773,Half Maximal Inhibitory Concentration (IC50),1,=,28.2,28.2,nM,1,SNB-75 cells,Glioblastoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002769,Half Maximal Inhibitory Concentration (IC50),1,>,> 67,67.0,nM,1,A-172 cells,Glioblastoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002751,Half Maximal Inhibitory Concentration (IC50),1,>,> 67,67.0,nM,1,HCT 15 cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002748,Half Maximal Inhibitory Concentration (IC50),1,>,> 67,67.0,nM,1,Caco-2 cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DNWSM,ABT-700 (S238C)-PBD,Investigative,Telisotuzumab,TAR0AIJKM,Hepatocyte growth factor receptor (MET),PAY0IJSCK,PBD dimer,PAY0IJSCK,Human Deoxyribonucleic acid (hDNA),DNA-damaging,Mc-Val-Ala,ADCC002765,Half Maximal Inhibitory Concentration (IC50),1,=,141,141.0,nM,1,T98G cells,Glioblastoma,https://adcdb.idrblab.net/data/adc/details/DRG0DNWSM,data/raw/adcdb_idrblab/adc_details/DRG0DNWSM.html
DRG0DSCQI,Anti-TNF ADC 109,Investigative,Anti-TNF mAb alpha-TNF,TAR0DEDPZ,Tumor necrosis factor receptor superfamily member 1A (TNFRSF1A),PAY0OQPXP,GRM cpd 20,PAY0OQPXP,Glucocorticoid receptor (NR3C1),Other,MP-Ala-Ala,ADCC001873,Half Maximal Effective Concentration (EC50),1,=,0.12,0.12,ug/mL,0,K-562 cells (TNF expression),Chronic myelogenous leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0DSCQI,data/raw/adcdb_idrblab/adc_details/DRG0DSCQI.html
DRG0DSCQI,Anti-TNF ADC 109,Investigative,Anti-TNF mAb alpha-TNF,TAR0DEDPZ,Tumor necrosis factor receptor superfamily member 1A (TNFRSF1A),PAY0OQPXP,GRM cpd 20,PAY0OQPXP,Glucocorticoid receptor (NR3C1),Other,MP-Ala-Ala,ADCC001874,Half Maximal Effective Concentration (EC50),1,>,> 50,50.0,ug/mL,0,K-562 cells,Chronic myelogenous leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0DSCQI,data/raw/adcdb_idrblab/adc_details/DRG0DSCQI.html
DRG0DWYOX,Anti-TNF ADC 132,Investigative,Anti-TNF mAb alpha-TNF,TAR0DEDPZ,Tumor necrosis factor receptor superfamily member 1A (TNFRSF1A),PAY0ZHBNS,GRM cpd 32,PAY0ZHBNS,Glucocorticoid receptor (NR3C1),Other,MP-Ala-Ala,ADCC001965,Half Maximal Effective Concentration (EC50),1,=,0.2,0.2,ng/mL,0,K-562 cells (TNF expression),Chronic myelogenous leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0DWYOX,data/raw/adcdb_idrblab/adc_details/DRG0DWYOX.html
DRG0DWYOX,Anti-TNF ADC 132,Investigative,Anti-TNF mAb alpha-TNF,TAR0DEDPZ,Tumor necrosis factor receptor superfamily member 1A (TNFRSF1A),PAY0ZHBNS,GRM cpd 32,PAY0ZHBNS,Glucocorticoid receptor (NR3C1),Other,MP-Ala-Ala,ADCC001966,Half Maximal Effective Concentration (EC50),1,=,12.1,12.1,ug/mL,0,K-562 cells,Chronic myelogenous leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0DWYOX,data/raw/adcdb_idrblab/adc_details/DRG0DWYOX.html
DRG0DYMWP,Anti-TNF ADC 111,Investigative,Anti-TNF mAb alpha-TNF,TAR0DEDPZ,Tumor necrosis factor receptor superfamily member 1A (TNFRSF1A),PAY0HEIKB,GRM cpd 23,PAY0HEIKB,Glucocorticoid receptor (NR3C1),Other,MP-Ala-Ala,ADCC001877,Half Maximal Effective Concentration (EC50),1,=,1.08,1.08,ug/mL,0,K-562 cells (TNF expression),Chronic myelogenous leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0DYMWP,data/raw/adcdb_idrblab/adc_details/DRG0DYMWP.html
DRG0DYMWP,Anti-TNF ADC 111,Investigative,Anti-TNF mAb alpha-TNF,TAR0DEDPZ,Tumor necrosis factor receptor superfamily member 1A (TNFRSF1A),PAY0HEIKB,GRM cpd 23,PAY0HEIKB,Glucocorticoid receptor (NR3C1),Other,MP-Ala-Ala,ADCC001878,Half Maximal Effective Concentration (EC50),1,>,> 50,50.0,ug/mL,0,K-562 cells,Chronic myelogenous leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0DYMWP,data/raw/adcdb_idrblab/adc_details/DRG0DYMWP.html
DRG0EFAMN,H02L03-DXd,Investigative,Anti-CDH6 mAb H02L03,TAR0SOZLV,Cadherin-6 (CDH6),PAY0UXDSB,DX-8951 derivative (DXd),PAY0UXDSB,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,Mc-Gly-Gly-Phe-Gly,ADCC007054,Half Maximal Inhibitory Concentration (IC50),1,=,0.1,0.1,nM,1,CVCL_0479,Ovarian mixed germ cell tumor,https://adcdb.idrblab.net/data/adc/details/DRG0EFAMN,data/raw/adcdb_idrblab/adc_details/DRG0EFAMN.html
DRG0EJGRP,MSLN-Mal-PEG2-Eribulin,Investigative,Amatuximab,TAR0NEZUA,Mesothelin (MSLN),PAY0JAEKD,Eribulin,PAY0JAEKD,Microtubule (MT),microtubule-disrupting,Mal-PEG2,ADCC006345,Half Maximal Inhibitory Concentration (IC50),1,=,43,43.0,nM,1,IGROV-1 cells,Ovarian endometrioid adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0EJGRP,data/raw/adcdb_idrblab/adc_details/DRG0EJGRP.html
DRG0EJGRP,MSLN-Mal-PEG2-Eribulin,Investigative,Amatuximab,TAR0NEZUA,Mesothelin (MSLN),PAY0JAEKD,Eribulin,PAY0JAEKD,Microtubule (MT),microtubule-disrupting,Mal-PEG2,ADCC006358,Half Maximal Inhibitory Concentration (IC50),1,=,50,50.0,nM,1,NCI-H2110 cells,Lung non-small cell carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0EJGRP,data/raw/adcdb_idrblab/adc_details/DRG0EJGRP.html
DRG0EJGRP,MSLN-Mal-PEG2-Eribulin,Investigative,Amatuximab,TAR0NEZUA,Mesothelin (MSLN),PAY0JAEKD,Eribulin,PAY0JAEKD,Microtubule (MT),microtubule-disrupting,Mal-PEG2,ADCC006385,Half Maximal Inhibitory Concentration (IC50),1,>,> 100,100.0,nM,1,SJSA-1 cells,Osteosarcoma,https://adcdb.idrblab.net/data/adc/details/DRG0EJGRP,data/raw/adcdb_idrblab/adc_details/DRG0EJGRP.html
DRG0EJGRP,MSLN-Mal-PEG2-Eribulin,Investigative,Amatuximab,TAR0NEZUA,Mesothelin (MSLN),PAY0JAEKD,Eribulin,PAY0JAEKD,Microtubule (MT),microtubule-disrupting,Mal-PEG2,ADCC006371,Half Maximal Inhibitory Concentration (IC50),1,>,> 100,100.0,nM,1,A431 cells,Skin squamous cell carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0EJGRP,data/raw/adcdb_idrblab/adc_details/DRG0EJGRP.html
DRG0EKTUN,Sacituzumab govitecan,Approved in 2020,Sacituzumab,TAR0MIBZW,Tumor-associated calcium signal transducer 2 (TACSTD2),PAY0BKPAH,SN-38,PAY0BKPAH,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,CL2A,ADCC000356,Half Maximal Inhibitory Concentration (IC50),1,=,0.18-0.26,0.18,nM,1,Primary cervical cancer cells,Primary cervical cancer,https://adcdb.idrblab.net/data/adc/details/DRG0EKTUN,data/raw/adcdb_idrblab/adc_details/DRG0EKTUN.html
DRG0EKTUN,Sacituzumab govitecan,Approved in 2020,Sacituzumab,TAR0MIBZW,Tumor-associated calcium signal transducer 2 (TACSTD2),PAY0BKPAH,SN-38,PAY0BKPAH,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,CL2A,ADCC000349,Half Maximal Inhibitory Concentration (IC50),1,=,0.6,0.6,nM,1,USPC-ARK-2 cells,Endometrial serous adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0EKTUN,data/raw/adcdb_idrblab/adc_details/DRG0EKTUN.html
DRG0EKTUN,Sacituzumab govitecan,Approved in 2020,Sacituzumab,TAR0MIBZW,Tumor-associated calcium signal transducer 2 (TACSTD2),PAY0BKPAH,SN-38,PAY0BKPAH,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,CL2A,ADCC000351,Half Maximal Inhibitory Concentration (IC50),1,=,1.02,1.02,nM,1,COLO 205 cells,Colon adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0EKTUN,data/raw/adcdb_idrblab/adc_details/DRG0EKTUN.html
DRG0EKTUN,Sacituzumab govitecan,Approved in 2020,Sacituzumab,TAR0MIBZW,Tumor-associated calcium signal transducer 2 (TACSTD2),PAY0BKPAH,SN-38,PAY0BKPAH,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,CL2A,ADCC000355,Half Maximal Inhibitory Concentration (IC50),1,=,1.44,1.44,nM,1,BxPC-3 cells,Pancreatic ductal adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0EKTUN,data/raw/adcdb_idrblab/adc_details/DRG0EKTUN.html
DRG0EKTUN,Sacituzumab govitecan,Approved in 2020,Sacituzumab,TAR0MIBZW,Tumor-associated calcium signal transducer 2 (TACSTD2),PAY0BKPAH,SN-38,PAY0BKPAH,DNA topoisomerase 1 (TOP1),Topo-I inhibitor,CL2A,ADCC000353,Half Maximal Inhibitory Concentration (IC50),1,=,1.86,1.86,nM,1,PC-3 cells,Prostate carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0EKTUN,data/raw/adcdb_idrblab/adc_details/DRG0EKTUN.html
